id,name,host_id,host_name,boro,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zipcode
840731,Historic East Village Townhouse,4390639,Joanna,Manhattan,East Village,40.73345,-73.98956,Entire home/apt,495,2,66,2019-07-01,0.93,1,334,10003
841211,Spacious Centrally Located Apt!!!,3665164,Joseph,Manhattan,Chelsea,40.7466,-73.99219,Private room,999,10,30,2016-10-12,0.4,1,365,10001
841292,BIG room in fun loft – heart of NYC,4393626,Aaron,Manhattan,Chelsea,40.74712,-73.99514,Private room,109,3,26,2019-05-27,0.36,2,18,10001
841484,cozy charming apt - Lower East Side,2682735,Andrew,Manhattan,Lower East Side,40.71892,-73.98627,Entire home/apt,175,3,50,2019-06-30,0.63,1,1,10002
842167,1 BDR in Heart of Lower East side,2257960,Melanie,Manhattan,Chinatown,40.71593,-73.99031,Entire home/apt,150,4,14,2019-05-28,0.31,1,18,10002
842494,Charming Studio Near Central Park!,148545,Lisa,Manhattan,Upper West Side,40.77886,-73.98444,Entire home/apt,150,7,1,2013-11-09,0.01,1,0,10023
842973,Great 1 bedroom- awesome location,4401275,Ashley,Manhattan,Hell's Kitchen,40.76194,-73.99346,Entire home/apt,175,1,33,2016-03-30,0.44,1,0,10036
843036,Beautiful apt uptown Manhattan,4401623,Roman,Manhattan,Washington Heights,40.84714,-73.94172,Entire home/apt,80,60,22,2019-04-17,0.28,1,226,10033
843499,Large sunny room 10 min to Midtown!,350553,Stav,Manhattan,Harlem,40.8129,-73.95213,Private room,75,1,4,2015-01-02,0.06,2,0,10027
845417,LOVELY LOFT | 24H DOORMAN | PERFECT,3891436,Felix,Manhattan,Lower East Side,40.71312,-73.99033,Entire home/apt,260,6,23,2019-05-20,0.3,1,0,10002
846275,"BEST LOWER EAST SIDE APT, SLEEPS 4 COMFORTABLY.",1732005,Ren,Manhattan,Lower East Side,40.72003,-73.98693,Entire home/apt,145,2,220,2019-06-21,2.97,1,268,10002
846829,Private room in the lower east side,395609,Jb,Manhattan,Lower East Side,40.71275,-73.98682,Private room,95,1,7,2015-08-15,0.12,1,0,10002
846854,Large Garden Duplex on Park block,4422368,Dirk,Manhattan,Upper West Side,40.78689,-73.97314,Entire home/apt,300,30,93,2019-06-08,1.24,1,284,10024
846871,"Cozy 1 BR near Central Park, AMNH, The MET & More",3179895,Dee,Manhattan,Upper West Side,40.78429,-73.97815,Private room,131,2,220,2019-06-23,2.85,1,1,10024
848220,LUXURY APT w PRIVATE GARDEN NYC UES,4425694,Gregory,Manhattan,Upper East Side,40.76714,-73.95922,Entire home/apt,160,1,187,2019-05-24,2.36,1,221,10021
848853,Upper Manhattan//Harlem Classic,4432173,Stella,Manhattan,Harlem,40.80712,-73.95316,Private room,65,2,15,2018-05-16,0.2,1,361,10027
849567,Your own large 1BR apt in Manhattan,52394,Geraldine,Manhattan,Inwood,40.86585,-73.92693,Entire home/apt,80,4,16,2018-05-11,0.2,1,0,10034
850097,Beautiful 1BD in the West Village,4438960,Taleah,Manhattan,West Village,40.73118,-74.0029,Entire home/apt,235,2,97,2019-04-10,1.47,1,40,10014
850198,"UES 1 br, 2 blocks from the Met",4439578,Zs,Manhattan,Upper East Side,40.77815,-73.95902,Entire home/apt,195,31,8,2013-06-28,0.1,1,273,10028
850712,Cute Studio Greenwich Village NYC,4442608,Mario,Manhattan,Greenwich Village,40.73132,-73.99979,Entire home/apt,120,30,17,2019-06-30,0.27,1,231,10011
851130,Nice Furnished Short Term in NY,4444170,Tiziana,Manhattan,Washington Heights,40.84764,-73.93875,Shared room,100,1,31,2018-10-08,0.4,1,364,10033
851772,CHIC 1 BEDROOM IN MANHATTAN (UES),4445677,Ari,Manhattan,Upper East Side,40.7704,-73.95024,Entire home/apt,166,1,15,2014-09-06,0.19,1,188,10075
851784,Designer's spacious Manhattan apt.,4446767,Ks & Eli,Manhattan,Washington Heights,40.85016,-73.93178,Entire home/apt,99,3,106,2019-07-04,1.43,1,331,10033
852949,INCREDIBLY LOCATED GREENWICH/WEST VILLAGE APT.!,4453107,Sandi,Manhattan,Greenwich Village,40.72977,-74.00164,Entire home/apt,195,2,12,2019-05-15,0.18,1,90,10012
854033,1 BR in large full floor apartment,4092307,Eddie,Manhattan,Civic Center,40.7123,-73.99946,Private room,100,4,8,2019-04-21,0.11,2,7,10038
854521,"Room, Central Location, Priv. Entry",4463092,Samuel,Manhattan,Harlem,40.80925,-73.95541,Private room,62,2,45,2019-07-04,0.64,2,310,10027
855206,Bedroom with Private Bath and Roof,4467554,Sunny,Manhattan,East Village,40.72957,-73.98406,Private room,99,5,8,2015-11-05,0.14,1,0,10003
855462,1BR in Charming Downtown Apt,4469832,Stefan,Manhattan,Lower East Side,40.72034,-73.98585,Private room,90,15,25,2018-10-10,0.46,1,35,10002
855549,"Have the 1st floor of a two floor duplex,",213020,Robert,Manhattan,Upper West Side,40.79279,-73.97131,Private room,88,1,100,2019-07-05,1.41,3,98,10025
855919,Lovely Apt. in the heart of Harlem,4473860,Marina,Manhattan,Harlem,40.80845,-73.94435,Entire home/apt,125,1,64,2019-07-01,1.37,1,135,10027
856440,YOUR OWN PLACE WITH VIEWS OF CENTRAL PARK,627898,Peter,Manhattan,Hell's Kitchen,40.76616,-73.98411,Entire home/apt,176,7,33,2019-05-02,0.42,1,0,10019
858223,Entire flat west village,4431107,Ally,Manhattan,Chelsea,40.73818,-73.9977,Entire home/apt,200,2,82,2019-06-08,2.02,3,157,10011
859596,Quiet room w/ 2 beds +light near subway+ museums,4500999,Aaron,Manhattan,East Harlem,40.79541,-73.94465,Private room,100,1,58,2019-07-02,0.83,2,316,10029
860163,Manhattan Studio Apartment: 2 Adults $125,4504962,Judith,Manhattan,East Harlem,40.78844,-73.94951,Entire home/apt,125,2,71,2019-07-02,0.9,1,199,10029
862890,Private bedroom w/ king size bed + pvt bathroom,4224309,Rachel...You Can Call Me Kaya :),Manhattan,Washington Heights,40.85081,-73.93118,Private room,150,2,3,2019-05-31,0.15,1,365,10033
864790,PEACEFUL SHARE BY CENTRAL PARK,4538664,Nicole,Manhattan,Upper West Side,40.77366,-73.98574,Private room,125,4,77,2019-05-25,0.99,1,326,10023
865355,Spacious and Comfortable Room!,4543792,George,Manhattan,Harlem,40.82719,-73.94484,Private room,90,7,35,2019-04-30,0.48,1,312,10031
866890,Budget/diamond in heart of Harlem,4555996,Ben,Manhattan,Harlem,40.82316,-73.94129,Private room,65,3,68,2019-07-05,0.88,2,361,10039
869522,Private room/Upper Manhattan,4581489,Nick,Manhattan,Harlem,40.82579,-73.94907,Private room,65,2,2,2015-12-08,0.05,1,0,10031
875567,Cozy West Village Studio Apartment,4622733,Marise,Manhattan,West Village,40.73746,-74.00686,Entire home/apt,113,3,71,2019-06-09,0.95,1,343,10014
876355,Large 1BR Columbia University,3994331,Vivian,Manhattan,Morningside Heights,40.81368,-73.95942,Entire home/apt,108,30,5,2019-01-19,0.07,1,230,10027
880256,Beautiful Trendy 2br Harlem Apt.,4655169,Rochelle,Manhattan,Harlem,40.82764,-73.93842,Entire home/apt,165,2,21,2019-01-02,0.3,1,347,10039
882559,Private bedroom&bathroom in the heart of Manhattan,4670155,Idan,Manhattan,Hell's Kitchen,40.76113,-73.98918,Private room,110,3,213,2019-06-24,2.79,1,281,10036
883517,3 Bedroom Upper West Side Gem,4677362,Julie,Manhattan,Upper West Side,40.78615,-73.98137,Entire home/apt,339,4,28,2019-07-06,0.37,1,167,10024
887355,2 bedrooms 5-star building midtown,4705358,D,Manhattan,Murray Hill,40.74791,-73.97334,Entire home/apt,500,5,1,2015-03-25,0.02,1,281,10016
888905,"Sunny bedroom, next to subway and Central Park",4714927,Elisa,Manhattan,East Harlem,40.78933,-73.94932,Private room,60,2,53,2019-06-19,0.86,4,0,10029
891117,Private Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82264,-73.94041,Private room,49,1,594,2019-06-15,7.57,3,339,10039
892463,Ideal Location + Shower In Kitchen!,1758019,Wil,Manhattan,West Village,40.73084,-74.00431,Entire home/apt,150,3,9,2015-03-30,0.12,1,0,10014
893413,Architecturally Stunning Former Synagogue!,4751930,Martin,Manhattan,East Village,40.72668,-73.98179,Entire home/apt,2500,30,15,2019-07-01,0.26,1,89,10009
893853,Best Location btwn Un Sq/ Chelsea,1208402,Kristen,Manhattan,Flatiron District,40.74207,-73.99094,Entire home/apt,175,25,49,2016-10-17,0.63,1,188,10010
895386,NYC-THE BEST: Stay in Comfy Apt Manhattan-Harlem!,2265770,Jeanine,Manhattan,Harlem,40.80706,-73.95403,Entire home/apt,170,5,86,2019-06-21,1.13,3,29,10026
898669,Hip Modern West Village Apartment,4782600,Brian,Manhattan,West Village,40.73276,-74.00074,Entire home/apt,150,3,90,2019-03-24,1.17,1,184,10014
903947,Beautiful Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82124,-73.93838,Private room,49,1,597,2019-06-23,7.72,3,342,10030
903972,Great Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82085,-73.94025,Private room,49,1,607,2019-06-21,7.75,3,293,10030
906038,Central Pk West-Convenient 1 BR,4848828,Joy,Manhattan,Upper West Side,40.79626,-73.96145,Entire home/apt,170,7,28,2019-05-22,0.37,1,333,10025
906058,Columbia area room pvt bath & entry,4765670,Irene,Manhattan,Morningside Heights,40.80776,-73.9654,Private room,105,2,233,2019-06-23,3.01,1,294,10025
908923,Charming East Village Studio,4872812,Toby,Manhattan,East Village,40.72784,-73.98486,Entire home/apt,100,3,2,2017-08-02,0.06,1,0,10009
910976,Gorgeous PermaGO HOMES™ - FiDi - Room 2/2,4887492,Gershwyn,Manhattan,Financial District,40.71078,-74.00995,Private room,160,3,24,2018-02-12,0.31,2,352,10007
911092,Avenue A Apartment,4888892,Darina,Manhattan,East Village,40.723,-73.97861,Entire home/apt,145,2,157,2019-06-23,2.03,1,221,10009
916311,Rooms in Spacious East Village Apt.,511175,Luis,Manhattan,East Village,40.72361,-73.97877,Private room,180,3,5,2017-02-19,0.08,2,31,10009
917058,Charming Greenwich Village studio,4924435,Darla,Manhattan,Greenwich Village,40.73356,-73.99876,Entire home/apt,225,1,3,2019-01-01,0.04,1,188,10011
918049,Union Sq European Serene apt,4929807,Liz,Manhattan,Chelsea,40.73949,-73.99483,Entire home/apt,250,3,48,2019-06-23,0.66,1,217,10011
919830,1br in a 2br apartment in Chelsea (23/7),1895793,Eduardo,Manhattan,Chelsea,40.74605,-73.99906,Private room,125,2,153,2019-06-28,2.17,1,161,10011
919978,2bdrm + Patio/BackYard/Time Square/1st Floor,2230103,Time Square,Manhattan,Hell's Kitchen,40.7642,-73.98677,Entire home/apt,399,2,287,2019-06-10,3.69,1,284,10019
921441,Artsy Bedroom/Office in WaHi,4954283,Michelle,Manhattan,Washington Heights,40.84408,-73.93675,Private room,75,1,120,2019-06-21,1.89,1,90,10033
921862,Breathtaking view of New York city,4957149,George,Manhattan,Upper West Side,40.7886,-73.97553,Entire home/apt,190,28,28,2019-05-31,0.41,1,283,10024
923566,Sunlit Central Park Apartment,4967515,Cody,Manhattan,Upper West Side,40.78775,-73.98152,Entire home/apt,200,6,22,2019-01-04,0.28,2,354,10024
924719,Beautiful East Village Apartment,552453,Christian,Manhattan,East Village,40.72615,-73.98781,Entire home/apt,199,29,12,2017-08-22,0.17,1,31,10003
925075,Sunny Loft Style Apt-Great Location,4938485,Paul & Elena,Manhattan,Hell's Kitchen,40.75893,-73.99014,Entire home/apt,140,3,25,2015-01-03,0.33,1,157,10036
925137,Cute Manhattan Chelsea Apartment,3458692,Karla,Manhattan,Chelsea,40.74435,-74.00038,Entire home/apt,124,30,4,2016-06-10,0.07,1,42,10011
925240,Artist Loft - Union Square,4976428,Jonathan,Manhattan,East Village,40.73194,-73.98939,Entire home/apt,295,7,92,2019-06-24,1.23,1,316,10003
925730,Large studio all to yourself,4980428,L,Manhattan,Chinatown,40.7189,-73.99654,Entire home/apt,160,7,13,2019-06-10,0.17,1,335,10013
927987,Bright Doorman One Bedroom on Upper East Side,755172,Meg,Manhattan,Upper East Side,40.77543,-73.95499,Entire home/apt,230,3,20,2019-06-10,0.26,1,282,10028
931642,Murray Hill Garden Apt. MANHATTAN,4976872,Min,Manhattan,Murray Hill,40.74848,-73.97884,Private room,118,30,116,2019-06-23,1.93,1,228,10016
933861,Hell's Kitchen Hideaway - Private Entrance,5025046,Nick & Jim,Manhattan,Hell's Kitchen,40.763,-73.98911,Private room,85,2,100,2019-06-24,1.31,1,63,10019
936218,Clean-Furnished Room Near The Apollo (W 125th St.),5052897,Anthony,Manhattan,Harlem,40.81378,-73.95353,Private room,55,14,17,2019-06-30,0.23,1,41,10027
939657,Behind the Red Door II,5076827,Diane And Craig,Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,140,30,81,2019-05-31,1.05,2,194,10027
941642,HELL'S KITCHEN STUDIO for 2 or 3,4888599,Rod,Manhattan,Hell's Kitchen,40.76662,-73.99302,Entire home/apt,179,3,209,2019-06-11,2.7,1,202,10019
944049,Beautiful 1BR in Prime West Village,1908073,Andrew,Manhattan,West Village,40.73194,-74.00189,Entire home/apt,200,4,45,2019-07-01,0.59,1,48,10014
944183,your holiday-ready Harlem home away from home!,3361696,Lindsay,Manhattan,Harlem,40.81177,-73.95139,Entire home/apt,200,3,1,2018-01-02,0.05,1,0,10027
945297,East Village Gay Friendly Dbl Room,5074654,Seth,Manhattan,East Village,40.72836,-73.98163,Private room,100,1,414,2019-06-22,5.39,2,231,10009
947810,Seeking Short Term Roommate on UES,5138312,Georgina,Manhattan,Upper East Side,40.77464,-73.95695,Private room,50,20,11,2019-06-03,0.16,1,269,10075
951944,Quiet Studio in Prime SoHo,1408973,Dom,Manhattan,SoHo,40.72493,-74.00307,Entire home/apt,235,3,73,2019-07-05,0.94,1,44,10012
953951,West Village Large 1BR,4797813,Nicole,Manhattan,West Village,40.73377,-74.00259,Entire home/apt,250,2,56,2019-07-01,0.73,1,134,10014
955153,Elegant loft in heart of soho,5165749,Ben,Manhattan,SoHo,40.72256,-73.99767,Entire home/apt,650,5,7,2014-06-27,0.09,2,90,10012
957002,Cozy PRIVATE Studio Apartment UWS and Jazz Tour.,5202854,Sabrina,Manhattan,Upper West Side,40.7982,-73.96394,Entire home/apt,100,1,129,2019-06-21,1.76,1,281,10025
959478,"Chic, Cozy LES 1BR. Weekly clean included!",4191076,Michelle,Manhattan,Chinatown,40.71687,-73.99046,Entire home/apt,87,59,51,2019-02-01,0.66,1,0,10002
959948,Designer Triplex Loft Soho/Greenwich Village,1229358,Lauren,Manhattan,SoHo,40.72538,-74.00375,Entire home/apt,195,10,10,2018-06-26,0.13,1,270,10012
966104,Private room in large 2 bed room,5268970,Javier,Manhattan,East Village,40.72726,-73.97573,Private room,75,3,51,2018-11-25,0.7,1,127,10009
971158,Sunny room with private bathroom,5286584,Liya,Manhattan,Harlem,40.80667,-73.95562,Private room,100,2,53,2019-06-23,0.7,1,350,10026
971247,Sunny Artist Live/Work Apartment,5308961,Larry,Manhattan,Upper West Side,40.79368,-73.96487,Entire home/apt,190,3,159,2019-07-03,2.09,1,244,10025
975229,Prime East Village location w/backyard garden!,5333736,Timothy,Manhattan,East Village,40.73055,-73.98875,Entire home/apt,159,4,65,2019-06-16,0.85,1,1,10003
975965,Great Room in Lively East Village,2267153,John,Manhattan,East Village,40.72792,-73.98507,Private room,91,5,395,2019-06-21,5.16,2,1,10003
976242,Cozy East Village Haven,854208,Anna,Manhattan,East Village,40.7282,-73.98893,Entire home/apt,200,10,35,2019-01-02,0.46,1,51,10003
977870,Upper West Side Pied A Terre /NYC,5350359,Matthew,Manhattan,Upper West Side,40.80014,-73.9637,Entire home/apt,169,2,61,2019-06-23,0.8,1,59,10025
978062,West Village 1 BR Apartment,5186189,Betsy,Manhattan,West Village,40.73359,-74.00524,Entire home/apt,249,3,10,2019-01-01,0.3,1,5,10014
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,Lynn,Manhattan,East Village,40.72658,-73.98907,Entire home/apt,199,2,54,2019-07-02,0.72,1,322,10003
980561,"Beautiful, private, uptown studio",15742,Alix,Manhattan,Harlem,40.82892,-73.94745,Entire home/apt,88,3,37,2018-09-08,0.48,1,47,10031
981410,Sunny Studio in the West Village,5374768,Maria,Manhattan,West Village,40.73331,-74.00471,Entire home/apt,170,4,1,2013-04-09,0.01,1,273,10014
983625,Great Studio in the heart of Harlem,4548229,Brinton,Manhattan,Harlem,40.80421,-73.94302,Entire home/apt,135,30,190,2019-06-04,2.63,4,253,10027
990367,Colorful Manhattan - Harlem Apartment,5438325,Lauri,Manhattan,Harlem,40.80684,-73.94844,Entire home/apt,170,5,25,2019-06-01,0.34,1,177,10027
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,Dn,Manhattan,Midtown,40.75136,-73.97076,Private room,349,3,3,2014-09-24,0.04,2,87,10017
992508,"Next to Subway, Private bedroom",4714927,Elisa,Manhattan,East Harlem,40.79218,-73.95076,Private room,65,2,57,2019-06-26,0.78,4,251,10029
992598,"Village Life, 2-Bedroom, East Village",2203885,Sascha,Manhattan,East Village,40.72399,-73.98134,Private room,420,3,182,2019-05-29,2.39,1,301,10009
992891,Sunny Nolita 1 Bedroom Apartment,458021,Brian,Manhattan,Nolita,40.72131,-73.99487,Entire home/apt,119,3,17,2018-06-11,0.22,1,0,10012
993040,YOUR HARLEM HOME AWAY FROM HOME!!!,5454862,Barbara,Manhattan,Harlem,40.8278,-73.94891,Entire home/apt,97,3,185,2019-06-14,2.46,1,6,10031
993514,Luxury Furnished 1 BR UWS Apt w W/D & Deck,15145088,Izi,Manhattan,Upper West Side,40.78729,-73.97439,Entire home/apt,191,30,8,2019-06-03,0.11,8,346,10024
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,Izi,Manhattan,Upper West Side,40.7852,-73.9746,Entire home/apt,187,30,13,2019-06-15,0.2,8,346,10024
993576,Luxury Furnished 1 BR Apartment  UWS,15145088,Izi,Manhattan,Upper West Side,40.78558,-73.97251,Entire home/apt,172,30,4,2018-03-31,0.08,8,346,10024
995169,West Village Gem - Amazing Location,5466191,Ricky,Manhattan,West Village,40.73464,-74.00225,Entire home/apt,950,3,28,2019-07-03,1.52,1,357,10014
995215,Upper West Side Amazing Large 2 Bedrooms,3038687,Karen,Manhattan,Upper West Side,40.78954,-73.97222,Entire home/apt,99,30,1,2014-10-05,0.02,8,113,10024
995367,1BR Apt as featured in New York Mag,412783,Nick,Manhattan,Greenwich Village,40.73506,-73.99728,Entire home/apt,334,11,14,2018-05-29,0.24,1,238,10011
995469,Beautiful Large Furnished Bedroom on UES,5468901,Sanya,Manhattan,Upper East Side,40.76896,-73.95898,Private room,60,7,1,2015-12-22,0.02,1,0,10021
998887,Sunny studio apt in heart of SoHo,227908,Mischa,Manhattan,SoHo,40.72602,-74.00318,Entire home/apt,130,20,33,2019-06-02,0.43,1,11,10012
999248,TriBeCa 2500 Sq Ft w/ Priv Elevator,273174,Jon,Manhattan,Tribeca,40.71927,-74.00453,Entire home/apt,575,1,447,2019-07-01,5.89,3,207,10013
999977,Cozy studio apartment on upperwest,5497326,Jennifer,Manhattan,Upper West Side,40.77896,-73.97849,Entire home/apt,295,7,2,2017-08-19,0.03,2,0,10023
999984,Greenwich Village Townhouse Apt,5468033,Linda,Manhattan,West Village,40.73303,-74.00237,Entire home/apt,300,3,108,2019-07-01,1.44,1,318,10014
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,Pete & Marcos,Manhattan,East Harlem,40.79307,-73.95138,Shared room,56,2,117,2019-06-24,1.53,1,303,10029
1002469,Comfortable Apt near Bloomingdales,5512719,Ellen,Manhattan,Upper East Side,40.76249,-73.96054,Entire home/apt,191,2,66,2019-05-28,0.94,1,347,10065
1003530,New York City - Upper West Side Apt,454250,Greta,Manhattan,Upper West Side,40.79962,-73.96523,Private room,135,7,70,2018-08-12,0.93,1,44,10025
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,40.80132,-73.95568,Shared room,75,1,43,2019-06-02,0.61,1,9,10026
1005763,★Private Room Overlooking the Park★,450050,Yakov & Cynthia,Manhattan,Harlem,40.81309,-73.95267,Private room,99,10,45,2015-08-05,0.6,1,83,10027
1022204,"Glowing reviews, hip neighborhood",3483960,Keith,Manhattan,Lower East Side,40.72198,-73.98932,Private room,110,3,49,2018-09-05,0.69,1,0,10002
1023529,Convenient and private,5634395,Sarah,Manhattan,Harlem,40.82153,-73.95512,Private room,52,3,163,2019-06-05,2.17,2,0,10031
1024135,Beautiful UES Studio with Backyard for Sublet,261530,Melissa,Manhattan,Upper East Side,40.77421,-73.9528,Entire home/apt,105,45,20,2017-01-03,0.26,1,109,10028
1025847,Modern 1BR East Village Apt w/patio,62316,Sam,Manhattan,East Village,40.72538,-73.98351,Entire home/apt,165,60,11,2015-10-15,0.15,1,311,10009
1027808,East Village Loft - 1300 sq/ft home - 2 Bedrooms!,5655889,East Village Loft,Manhattan,East Village,40.72351,-73.98283,Entire home/apt,499,5,47,2019-06-08,0.63,1,341,10009
1028263,Spacious Room/Great Location,5658953,Claudia,Manhattan,East Village,40.72944,-73.98645,Private room,60,5,66,2019-06-26,0.87,1,232,10003
1029482,Private Room w TV in East Village,5664550,Kelly,Manhattan,East Village,40.72346,-73.97907,Private room,95,5,35,2019-06-10,0.46,1,320,10009
1032610,Beautiful loft in trendy Harlem!,5681729,Sandrine,Manhattan,Harlem,40.80938,-73.94196,Entire home/apt,130,7,5,2017-06-03,0.16,1,231,10027
1036734,Apartment in the heart of Upper East Side,5707409,Mary,Manhattan,Upper East Side,40.77054,-73.95497,Entire home/apt,100,3,226,2019-07-01,2.97,1,221,10021
1039435,"Lovely studio in Manhattan,New York",5709288,Fabia,Manhattan,Midtown,40.75879,-73.9638,Entire home/apt,220,360,1,2015-01-02,0.02,1,0,10022
1039983,Tribeca Loft w/ Private Elevator,273174,Jon,Manhattan,Tribeca,40.72008,-74.0043,Entire home/apt,1000,1,25,2019-06-22,0.36,3,37,10013
1040156,2 floor Luxury Loft in the best location!,3740730,S,Manhattan,Chelsea,40.74398,-73.99624,Entire home/apt,499,6,127,2019-06-14,1.68,2,303,10011
1041996,Small room with private bath in New York,964482,Colin,Manhattan,Harlem,40.82943,-73.94728,Private room,45,2,18,2019-06-16,3.05,2,197,10031
1043046,Studio in Best Possible Location!,2335804,Lindsay,Manhattan,Chelsea,40.74112,-74.00177,Entire home/apt,160,5,70,2018-10-26,1.16,1,0,10011
1044502,HELLO HARLEM,5749899,Obora & Michael,Manhattan,Harlem,40.8035,-73.94764,Entire home/apt,195,4,128,2019-06-22,1.76,1,278,10026
1049224,Beautiful duplex in a brownstone,1740216,Laura,Manhattan,Harlem,40.81241,-73.94371,Entire home/apt,190,30,31,2018-01-04,0.43,2,84,10027
1051575,Quiet and Comfort Near Columbia University,5245246,Lisa,Manhattan,Harlem,40.80384,-73.95419,Private room,95,2,27,2019-05-26,0.57,1,320,10026
1053523,Beautiful Ground Level Townhouse Ap,4128399,Jose,Manhattan,Lower East Side,40.71886,-73.98497,Entire home/apt,350,3,7,2017-12-10,0.1,1,364,10002
1054006,Bohemian East Village Brownstone,92272,Kristin,Manhattan,Gramercy,40.73323,-73.98224,Private room,80,3,7,2016-09-05,0.1,3,217,10003
1055029,Washington Heights/Inwood apartment,5810195,Emilie,Manhattan,Inwood,40.85933,-73.92863,Private room,42,1,46,2019-07-07,0.79,2,357,10040
1056445,Upscale Designer Studio-Heart of Manhattan,1600541,Marina,Manhattan,Upper East Side,40.77014,-73.96222,Entire home/apt,425,2,68,2019-06-06,0.91,1,358,10021
1057022,Spacious 1br East Village Apartment,5822377,Shunan,Manhattan,East Village,40.7265,-73.99,Entire home/apt,159,5,16,2018-09-27,0.25,2,0,10003
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,40.76463,-73.98112,Private room,150,7,44,2019-05-31,0.74,3,365,10019
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,Manhattan,Upper East Side,40.7744,-73.95578,Entire home/apt,199,1,116,2019-06-17,1.54,1,300,10075
1063020,Private Brownstone,5851210,Amy,Manhattan,East Harlem,40.79417,-73.94376,Entire home/apt,110,31,235,2019-05-31,3.14,2,84,10029
1066769,"Clean Room, Central Location in Manhattan",3327668,Tim,Manhattan,Lower East Side,40.72046,-73.98773,Private room,120,1,360,2019-06-24,4.79,1,240,10002
1069266,Stay like a real New Yorker!,5867023,Michael,Manhattan,Midtown,40.75783,-73.96383,Entire home/apt,145,2,146,2019-06-09,1.94,1,148,10022
1070458,Room in a cozy loft,3968209,Swetha,Manhattan,SoHo,40.72086,-73.99999,Private room,100,3,64,2019-05-06,0.87,2,355,10013
1072212,Relaxed in New York,5897760,Eo,Manhattan,Harlem,40.825,-73.94132,Private room,50,3,145,2019-06-09,1.97,1,211,10039
1072481,Bedroom for two in Chelsea,5479559,Michael,Manhattan,Chelsea,40.74573,-73.99712,Private room,70,1,206,2019-06-19,2.72,1,15,10001
1077176,Beautiful Gramercy duplex loft with terrace,5927702,Shayne,Manhattan,Gramercy,40.73807,-73.98187,Entire home/apt,131,30,23,2019-05-18,0.61,2,33,10010
1077179,Large luxury 1 bedroom loft in Gramercy,5927702,Shayne,Manhattan,Gramercy,40.73775,-73.98324,Entire home/apt,250,30,17,2019-01-31,0.39,2,327,10010
1079675,"Clean, Complete and Cool",5938496,Michael,Manhattan,Nolita,40.71972,-73.99438,Entire home/apt,149,5,26,2019-06-01,0.35,1,0,10012
1080766,Summer Special Price Times Square,5944682,Maja & Pierre,Manhattan,Theater District,40.75964,-73.98534,Private room,185,2,243,2019-06-27,3.22,1,127,10036
1080839,Spacious sunny bedroom - East Village (A),3417321,David,Manhattan,East Village,40.73099,-73.98762,Private room,150,10,36,2018-12-01,0.48,2,0,10003
1087215,Stunning Designer Loft in the heart of Chelsea,1841580,George,Manhattan,Chelsea,40.74877,-73.9994,Entire home/apt,300,5,44,2019-07-03,0.62,1,87,10001
1089240,Great Apartment with luxurious bath in NYC/Chelsea,5971251,D. Anthony,Manhattan,Chelsea,40.74197,-73.99702,Private room,176,2,123,2019-06-23,1.63,1,268,10011
1089619,"Bright, Huge Room in 3 Bedroom Apt.",5986790,Gen,Manhattan,Washington Heights,40.83535,-73.94334,Private room,40,7,26,2019-06-25,0.67,6,272,10032
1091840,"Private bedroom in Manhattan, NYC",4714927,Elisa,Manhattan,East Harlem,40.78859,-73.94715,Private room,75,2,152,2019-05-31,2.03,4,12,10029
1093977,"Sunny Apt in Harlem, New York",6010467,Mary Anne,Manhattan,Harlem,40.81102,-73.94562,Entire home/apt,85,30,23,2017-12-07,0.47,1,0,10027
1096511,Private Room in Large Apt w/ Gorgeous Park View,364499,Ife,Manhattan,Harlem,40.80602,-73.95362,Private room,85,2,233,2019-06-25,3.12,1,72,10026
1099244,Big UWS 1Bdrm 2 min to Central Park,5604089,Chris,Manhattan,Upper West Side,40.78264,-73.97803,Entire home/apt,200,3,3,2016-10-14,0.06,1,0,10024
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",6057624,Scooter,Manhattan,Kips Bay,40.74268,-73.97853,Entire home/apt,240,1,67,2019-06-15,0.89,1,321,10016
1105845,Convenient Location! 1 BR on 1Floor,3630531,Yuko,Manhattan,Chelsea,40.7457,-73.99775,Entire home/apt,160,4,5,2019-01-01,0.07,1,168,10011
1106284,Modern Loft Space on Gramercy Park,2757621,James,Manhattan,Gramercy,40.73708,-73.98455,Entire home/apt,250,4,23,2019-06-30,0.31,1,11,10003
